filename,lang,word,norm,pos,lemma
ES1800_POS/PSCR6899,spanish,se,se,P00CN000,se
ES1800_POS/PS6104,spanish,se,se,P00CN000,se
ES1800_POS/PS6104,spanish,se,se,P00CN000,se
ES1800_POS/PS6104,spanish,se,se,P00CN000,se
ES1800_POS/PS4075,spanish,se,se,P00CN000,se
ES1800_POS/PS4075,spanish,se,se,P00CN000,se
ES1800_POS/PS4061,spanish,se,se,P00CN000,se
ES1800_POS/PS4061,spanish,se,se,P00CN000,se
ES1800_POS/PS4061,spanish,se,Se,P00CN000,se
ES1800_POS/PS4061,spanish,se,se,P00CN000,se
ES1800_POS/PS4061,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6912,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6912,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6912,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6912,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6906,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2751,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2751,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2751,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2751,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2751,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5758,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5758,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5758,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5770,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5770,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7826,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2786,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,PP3CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PS6267,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7833,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5771,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2750,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2750,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5759,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6907,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6907,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6907,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6907,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6913,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6913,spanish,se,se,P00CN000,se
ES1800_POS/PS4060,spanish,se,se,P00CN000,se
ES1800_POS/PS4060,spanish,se,se,P00CN000,se
ES1800_POS/PS4060,spanish,se,se,P00CN000,se
ES1800_POS/PS6105,spanish,se,se,P00CN000,se
ES1800_POS/PS4074,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6898,spanish,se,se,P00CN000,se
ES1800_POS/PS9020,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7774,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7774,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7764,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7764,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7758,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7758,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6888,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6888,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6888,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6888,spanish,se,se,P00CN000,se
ES1800_POS/PS4070,spanish,se,se,P00CN000,se
ES1800_POS/PS4070,spanish,se,se,P00CN000,se
ES1800_POS/PS4064,spanish,se,se,P00CN000,se
ES1800_POS/PS4064,spanish,se,se,PP3CN000,se
ES1800_POS/PS4064,spanish,se,se,P00CN000,se
ES1800_POS/PS4064,spanish,se,se,PP3CN000,se
ES1800_POS/PS4064,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR6917,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6917,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5761,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5761,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2768,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2768,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2754,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7837,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7823,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
