filename,lang,word,norm,pos,lemma
PT1500_POS/PSCR0087,portuguese,se,se,CS,se
PT1500_POS/PSCR0087,portuguese,se,se,CS,se
PT1500_POS/PSCR0087,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0087,portuguese,se,se,CS,se
PT1500_POS/PSCR0087,portuguese,seu,Seu,DP3MS0,seu
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR0093,portuguese,seruẽ,servem,VMIP3P0,servir
PT1500_POS/PSCR0093,portuguese,segũdo,segundo,SPS00,segundo
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0093,portuguese,se,se,CSI,se
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0093,portuguese,segũdo,segundo,SPS00,segundo
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,se,se,CS,se
PT1500_POS/PSCR0093,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0093,portuguese,senã,senão,CC,senão
PT1500_POS/PSCR0093,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0093,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0093,portuguese,se,Se,CS,se
PT1500_POS/PSCR0093,portuguese,segumdo,segundo,SPS00,segundo
PT1500_POS/PSCR0093,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0078,portuguese,seis,seis,Z,seis
PT1500_POS/PSCR0078,portuguese,seya,seja,VSSP0S0,ser
PT1500_POS/PSCR0078,portuguese,se,se,CS,se
PT1500_POS/PSCR0078,portuguese,se,se,CS,se
PT1500_POS/PSCR0078,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0078,portuguese,seria,seria,VSIC0S0,ser
PT1500_POS/PSCR0078,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0078,portuguese,segumda fra,segunda-feira,NCFS000,segunda-feira
PT1500_POS/PSCR0078,portuguese,se,se,CSI,se
PT1500_POS/PSCR0078,portuguese,sedo,cedo,RG,cedo
PT1500_POS/PSCR0078,portuguese,sedo,cedo,RG,cedo
PT1500_POS/PSCR0078,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0078,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0078,portuguese,serta,certa,AQ0FS0,certo
PT1500_POS/PSCR0078,portuguese,se,Se,CS,se
PT1500_POS/PSCR0078,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0078,portuguese,se,se,CS,se
PT1500_POS/PSCR0044,portuguese,segredo,segredo,NCMS000,segredo
PT1500_POS/PSCR0044,portuguese,sentido,sentido,VMP00SM,sentir
PT1500_POS/PSCR0044,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR0044,portuguese,segredo,segredo,NCMS000,segredo
PT1500_POS/PSCR0044,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0044,portuguese,serto,certo,AQ0MS0,certo
PT1500_POS/PSCR0044,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0044,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0044,portuguese,seer,ser,VSN0000,ser
PT1500_POS/PSCR0044,portuguese,seu,seu,Fp,.
PT1500_POS/PSCR0044,portuguese,servidor,servidor,Fp,.
PT1500_POS/PSCR0050,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0050,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0050,portuguese,servico,serviço,NCMS000,serviço
PT1500_POS/PSCR0050,portuguese,seiscemtos,seiscentos,Z,seiscentos
PT1500_POS/PSCR0050,portuguese,servico,serviço,NCMS000,serviço
PT1500_POS/PSCR0050,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0050,portuguese,servir,servir,VMN0000,servir
PT1500_POS/PSCR0050,portuguese,serviço,serviço,NCMS000,serviço
PT1500_POS/PSCR0050,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0050,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0050,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0050,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0050,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0050,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0050,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0068,portuguese,sedo,cedo,RG,cedo
PT1500_POS/PSCR0068,portuguese,se,Se,P00CN000,se
PT1500_POS/PSCR0068,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0054,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0054,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0054,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0054,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0054,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0054,portuguese,sentindo,Sentindo,VMG0000,sentir
PT1500_POS/PSCR0054,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0054,portuguese,se,se,CSI,se
PT1500_POS/PSCR0054,portuguese,se,se,CSI,se
PT1500_POS/PSCR0054,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0054,portuguese,se,se,CS,se
PT1500_POS/PSCR0054,portuguese,serto,Certo,AQ0MS0,certo
PT1500_POS/PSCR0054,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0054,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0054,portuguese,segundo,segundo,CS,segundo
PT1500_POS/PSCR0054,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0054,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0054,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0054,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0054,portuguese,setim,cetim,NCMS000,cetim
PT1500_POS/PSCR0054,portuguese,seda,seda,NCFS000,seda
PT1500_POS/PSCR0054,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0054,portuguese,servidora,servidora,NCFS000,servidora
PT1500_POS/PSCR0097,portuguese,se,se,CS,se
PT1500_POS/PSCR0097,portuguese,se,se,CS,se
PT1500_POS/PSCR0097,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0097,portuguese,se,se,CS,se
PT1500_POS/PSCR0097,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0097,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0097,portuguese,seu,Seu,DP3MS0,seu
PT1500_POS/PSCR0083,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0083,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0083,portuguese,seria,seria,VSIC0S0,ser
PT1500_POS/PSCR0083,portuguese,se,se,CS,se
PT1500_POS/PSCR1174,portuguese,sesta fa,sexta-feira,NCFS000,sexta-feira
PT1500_POS/PSCR1174,portuguese,seria,seria,VSIC0S0,ser
PT1500_POS/PSCR1174,portuguese,se,se,CS,se
PT1500_POS/PSCR1174,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR1174,portuguese,se,se,CS,se
PT1500_POS/PSCR1174,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1174,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR1174,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR1174,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR1174,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1174,portuguese,se,se,CS,se
PT1500_POS/PSCR1174,portuguese,se,se,CS,se
PT1500_POS/PSCR1174,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1160,portuguese,semelhantes,semelhantes,AQ0CP0,semelhante
PT1500_POS/PSCR1160,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR1160,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR1160,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR1160,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR1160,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR1160,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1160,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1160,portuguese,seyga,seja,VSSP0S0,ser
PT1500_POS/PSCR1160,portuguese,se,se,CS,se
PT1500_POS/PSCR1160,portuguese,serto,certo,AQ0MS0,certo
PT1500_POS/PSCR1160,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR1160,portuguese,sedo,cedo,RG,cedo
PT1500_POS/PSCR1160,portuguese,se,se,CS,se
PT1500_POS/PSCR1160,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR1160,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR1160,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1160,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1160,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1160,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR1160,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1160,portuguese,semto,assento,NCMS000,assento
PT1500_POS/PSCR1148,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1148,portuguese,serto,certo,RG,certo
PT1500_POS/PSCR1148,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1148,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1148,portuguese,seRa,Será,VSIF3S0,ser
PT1500_POS/PSCR1148,portuguese,senpre,sempre,RG,sempre
PT1500_POS/PSCR1148,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1148,portuguese,se,se,CS,se
PT1500_POS/PSCR1148,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1148,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR1148,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR1148,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1570,portuguese,serqa,Cerqueira,NP00000,cerqueira
PT1500_POS/PSCR1570,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR1570,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1570,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1570,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR1570,portuguese,serem,serem,VSN03P0,ser
PT1500_POS/PSCR0108,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,serto,certo,AQ0MS0,certo
PT1500_POS/PSCR0108,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0108,portuguese,servydo,servido,VMP00SM,servir
PT1500_POS/PSCR0108,portuguese,sejam,sejam,VSSP3P0,ser
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0108,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0108,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0108,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0108,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0108,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0108,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0108,portuguese,serve,serve,VMIP3S0,servir
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,serto,certo,AQ0MS0,certo
PT1500_POS/PSCR0108,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0108,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0108,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0108,portuguese,servy,servi,VMIS1S0,servir
PT1500_POS/PSCR0108,portuguese,segũdo,segundo,SPS00,segundo
PT1500_POS/PSCR0108,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0108,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR0108,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0108,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0108,portuguese,servydo,servido,VMP00SM,servir
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0108,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0108,portuguese,se,se,CS,se
PT1500_POS/PSCR0108,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0108,portuguese,serem,serem,VSN03P0,ser
PT1500_POS/PSCR0108,portuguese,seys,seis,Z,seis
PT1500_POS/PSCR0108,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0120,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0120,portuguese,sejã,sejam,VSSP3P0,ser
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0120,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0120,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0120,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR0120,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0120,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0120,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0120,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0120,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0120,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0120,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0120,portuguese,se,se,CS,se
PT1500_POS/PSCR0120,portuguese,servir,servir,VMN0000,servir
PT1500_POS/PSCR0134,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0134,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0134,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0134,portuguese,sedo,cedo,RG,cedo
PT1500_POS/PSCR0134,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0134,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0135,portuguese,senã,senão,CC,senão
PT1500_POS/PSCR0135,portuguese,senpre,sempre,RG,sempre
PT1500_POS/PSCR0135,portuguese,se,se,CS,se
PT1500_POS/PSCR0135,portuguese,se,se,CS,se
PT1500_POS/PSCR0135,portuguese,sejais,sejais,VSSP2P0,ser
PT1500_POS/PSCR0135,portuguese,se,se,CS,se
PT1500_POS/PSCR0135,portuguese,senã,senão,CC,senão
PT1500_POS/PSCR0135,portuguese,se,se,CS,se
PT1500_POS/PSCR0135,portuguese,senpre,sempre,RG,sempre
PT1500_POS/PSCR0135,portuguese,senpre,sempre,RG,sempre
PT1500_POS/PSCR0121,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0121,portuguese,se,se,CS,se
PT1500_POS/PSCR0121,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0121,portuguese,serẽ,serem,VSN03P0,ser
PT1500_POS/PSCR0121,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0121,portuguese,se,se,CSI,se
PT1500_POS/PSCR0121,portuguese,se,se,CSI,se
PT1500_POS/PSCR0121,portuguese,seria,seria,VSIC0S0,ser
PT1500_POS/PSCR0121,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0121,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0121,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,serẽ,serem,VSN03P0,ser
PT1500_POS/PSCR0109,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,se,sé,NCFS000,sé
PT1500_POS/PSCR0109,portuguese,segũdo,segundo,CS,segundo
PT1500_POS/PSCR0109,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0109,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,se,se,CS,se
PT1500_POS/PSCR0109,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0109,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0109,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0109,portuguese,seude,saúde,NCFS000,saúde
PT1500_POS/PSCR0109,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR0109,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0109,portuguese,servydor,servidor,NCMS000,servidor
PT1500_POS/PS2517,portuguese,sem,sem,SPS00,sem
PT1500_POS/PS2517,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PS2517,portuguese,se,se,P00CN000,se
PT1500_POS/PS2517,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PS2517,portuguese,seya,seja,VSSP0S0,ser
PT1500_POS/PS2517,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PS2517,portuguese,se,Se,CS,se
PT1500_POS/PS2517,portuguese,se,se,P00CN000,se
PT1500_POS/PS2517,portuguese,seu,Seu,DP3MS0,seu
PT1500_POS/PS2517,portuguese,senhoryo,senhorio,NCMS000,senhorio
PT1500_POS/PS2517,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PS2517,portuguese,se,Se,CS,se
PT1500_POS/PS2517,portuguese,se,Se,CS,se
PT1500_POS/PS2517,portuguese,se,se,CS,se
PT1500_POS/PS2517,portuguese,se,se,P00CN000,se
PT1500_POS/PS2517,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PS2517,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PS2517,portuguese,se,Se,CS,se
PT1500_POS/PS2517,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1001,portuguese,senhoria,Senhoria,NP00000,senhoria
PT1500_POS/PSCR1001,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR1001,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR1001,portuguese,se,se,CS,se
PT1500_POS/PSCR1001,portuguese,servido,servido,VMP00SM,servir
PT1500_POS/PSCR1001,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR1001,portuguese,sem,sem,SPS00,sem
PT1500_POS/PSCR1001,portuguese,se,se,CS,se
PT1500_POS/PSCR1001,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1001,portuguese,servir,servir,VMN0000,servir
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1175,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR1175,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1175,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR1175,portuguese,senã,senão,CC,senão
PT1500_POS/PSCR1175,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,seria,seria,VSIC0S0,ser
PT1500_POS/PSCR1175,portuguese,sen,sem,SPS00,sem
PT1500_POS/PSCR1175,portuguese,sen,sem,SPS00,sem
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR1175,portuguese,senã,senão,CC,senão
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR1175,portuguese,se,se,CS,se
PT1500_POS/PSCR1175,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,see,Sé,NP00000,sé
PT1500_POS/PSCR0082,portuguese,seguimte,seguinte,NCMS000,seguinte
PT1500_POS/PSCR0082,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0082,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0082,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,se,se,CS,se
PT1500_POS/PSCR0082,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0082,portuguese,servido,servido,VMP00SM,servir
PT1500_POS/PSCR0082,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0082,portuguese,serviram,serviram,VMIS3P0,servir
PT1500_POS/PSCR0096,portuguese,se,se,CS,se
PT1500_POS/PSCR0096,portuguese,se,se,CS,se
PT1500_POS/PSCR0096,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0096,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0041,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0041,portuguese,sei,sei,VMIP1S0,saber
PT1500_POS/PSCR0041,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0041,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0041,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0041,portuguese,se,se,CS,se
PT1500_POS/PSCR0041,portuguese,ser,ser,VSN0000,ser
PT1500_POS/PSCR0041,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0041,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0041,portuguese,se,Se,CS,se
PT1500_POS/PSCR0041,portuguese,se,se,CS,se
PT1500_POS/PSCR0041,portuguese,sera,será,VSIF3S0,ser
PT1500_POS/PSCR0041,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0041,portuguese,se,se,CS,se
PT1500_POS/PSCR0041,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0041,portuguese,se,Se,CS,se
PT1500_POS/PSCR0041,portuguese,se,se,CSI,se
PT1500_POS/PSCR0041,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0041,portuguese,senão,senão,NP00000,VM
PT1500_POS/PSCR0041,portuguese,seu,seu,NP00000,VM
PT1500_POS/PSCR0041,portuguese,serviço,serviço,NP00000,VM
PT1500_POS/PSCR0055,portuguese,seja,seja,VSSP0S0,ser
PT1500_POS/PSCR0055,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0055,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0055,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0055,portuguese,serviso,serviço,NCMS000,serviço
PT1500_POS/PSCR0055,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0055,portuguese,seo,seu,DP3MS0,seu
PT1500_POS/PSCR0055,portuguese,sey,sei,VMIP1S0,saber
PT1500_POS/PSCR0055,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0055,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0069,portuguese,semdo,sendo,VSG0000,ser
PT1500_POS/PSCR0069,portuguese,secular,secular,AQ0CS0,secular
PT1500_POS/PSCR0069,portuguese,se,se,CS,se
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0069,portuguese,sendo,sendo,VSG0000,ser
PT1500_POS/PSCR0069,portuguese,sequeiros,Sequeiros,NP00000,Sequeiros
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,sequeiros,Sequeiros,NP00000,Sequeiros
PT1500_POS/PSCR0069,portuguese,se,se,CS,se
PT1500_POS/PSCR0069,portuguese,seus,seus,DP3MP0,seu
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,sete,sete,Z,sete
PT1500_POS/PSCR0069,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0069,portuguese,se,se,CS,se
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,sete,sete,Z,sete
PT1500_POS/PSCR0069,portuguese,se,se,P00CN000,se
PT1500_POS/PSCR0069,portuguese,senão,senão,CC,senão
PT1500_POS/PSCR0069,portuguese,seu,seu,DP3MS0,seu
PT1500_POS/PSCR0069,portuguese,sempre,sempre,RG,sempre
PT1500_POS/PSCR0069,portuguese,senão,senão,CC,senão
